paper_id,pred_score,pred_decision,gt_avg_score,gt_decision,gt_binary,match,cost,sdk_savings,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
RlMCc0JTu4,2.0,Reject,0.00,Reject,Reject,YES,0.0000,0.0000,0.0,0.0,0.0,0.0,,,
RpDJz00zNh,5.5,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,4.0,4.0,,,
5asbtzIVpS,5.0,Reject,5.50,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,6.0,4.0,8.0,,,
WxTlAbRUE6,4.0,Reject,2.50,Reject,Reject,YES,0.0000,0.0000,2.0,4.0,2.0,2.0,,,
7L7kmHHfgf,5.0,Reject,5.50,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,6.0,6.0,6.0,,,
55GsILa8c9,5.0,Reject,6.00,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,6.0,8.0,,,
oiz0QHejVj,4.0,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,4.0,4.0,,,
Hf7jMztvve,3.0,Reject,4.67,Reject,Reject,YES,0.0000,0.0000,2.0,6.0,6.0,,,,
6P5sAycAQr,3.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,2.0,2.0,,,
kpLRYtPGt3,7.5,Accept,7.00,Accept (Oral),Accept,YES,0.0000,0.0000,6.0,8.0,6.0,8.0,,,
X2yzXtH4wp,5.0,Reject,5.33,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,6.0,4.0,,,,
zqA7Q9Q21L,5.5,Reject,5.60,Accept (Poster),Accept,NO,0.0000,0.0000,8.0,4.0,4.0,8.0,4.0,,
VjGU55hEwV,4.5,Reject,2.50,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,2.0,4.0,,,
i9q9xDMjG7,4.5,Reject,6.50,Accept (Poster),Accept,NO,0.0000,0.0000,8.0,6.0,6.0,6.0,,,
2cq8FyBfDk,5.0,Reject,3.20,Reject,Reject,YES,0.0000,0.0000,2.0,0.0,4.0,4.0,6.0,,
ocmGsqQWG2,4.0,Reject,2.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,2.0,2.0,,,
2PJkG6aV4A,5.0,Reject,6.00,Reject,Reject,YES,0.0000,0.0000,4.0,8.0,8.0,4.0,,,
JjJzbMDGsx,6.0,Accept,7.00,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,6.0,6.0,8.0,,,
eETr3lrOQB,5.0,Reject,4.50,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,8.0,2.0,4.0,,,
xVB9AivJa5,3.5,Reject,1.33,Reject,Reject,YES,0.0000,0.0000,0.0,2.0,2.0,,,,
wVGfJxM2Nz,3.5,Reject,2.00,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,2.0,2.0,,,
lJqssVKeR7,6.0,Accept,5.60,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,4.0,6.0,4.0,6.0,,
b8TlYh6PN6,7.0,Accept,8.00,Accept (Oral),Accept,YES,0.0000,0.0000,8.0,8.0,8.0,8.0,,,
OUQ8kLRK3m,5.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,2.0,6.0,,,
uP6RDWHcs7,5.0,Reject,1.33,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,0.0,2.0,,,,
WwDNiisZQm,6.0,Accept,4.00,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,2.0,4.0,4.0,,,
20DsUSauCj,7.5,Accept,3.33,Reject,Reject,NO,0.0000,0.0000,2.0,4.0,4.0,,,,
m18MXVdrV9,6.0,Accept,5.50,Accept (Poster),Accept,YES,0.0000,0.0000,4.0,6.0,6.0,6.0,,,
ulXBsAYSwU,4.0,Reject,1.33,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,0.0,,,,
qPbDM5L8tE,4.0,Reject,2.50,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,2.0,4.0,,,
8J3GTeQmwl,6.0,Accept,5.50,Accept (Poster),Accept,YES,0.0000,0.0000,4.0,8.0,4.0,6.0,,,
U6ROetm5nW,6.0,Accept,4.50,Withdrawn (treated as Reject),Reject,NO,0.0000,0.0000,8.0,6.0,2.0,2.0,,,
nxmBUymHIQ,3.5,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,2.0,4.0,8.0,,,
XIAta0WOJ6,7.0,Accept,6.00,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,6.0,6.0,4.0,,,
6vX0LH9Yt7,4.0,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,2.0,2.0,,,
QSPKIO3XV8,4.0,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,0.0,4.0,4.0,4.0,,,
mHRuCmc9lo,6.5,Accept,7.33,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,8.0,8.0,,,,
yPfBP3EFGG,3.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,2.0,4.0,,,
kMfVTka2WB,2.0,Reject,2.00,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,2.0,2.0,,,
TjAhTNzRub,5.5,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,4.0,4.0,,,
xFo13SaHQm,6.5,Accept,6.50,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,6.0,6.0,8.0,,,
lbLAgGF8OO,6.5,Accept,7.50,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,6.0,8.0,8.0,,,
Iq1fNZus2W,4.0,Reject,3.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,4.0,4.0,,,
yBpzF8hp3J,6.5,Accept,6.50,Accept (Oral),Accept,YES,0.0000,0.0000,6.0,6.0,6.0,8.0,,,
mkl9iIXIr2,6.0,Accept,5.33,Accept (Poster),Accept,YES,0.0000,0.0000,4.0,6.0,6.0,,,,
a4S1nQay3b,5.5,Accept,7.00,Accept (Oral),Accept,YES,0.0000,0.0000,8.0,6.0,6.0,8.0,,,
D5PJX02Jki,5.0,Reject,6.00,Accept (Poster),Accept,NO,0.0000,0.0000,8.0,6.0,4.0,6.0,,,
P1qlqfRtgo,2.5,Reject,2.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,2.0,2.0,,,
6i1jVAYbHs,4.5,Reject,6.00,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,4.0,8.0,8.0,,,
3YKeB9R1g9,6.5,Accept,8.00,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,8.0,8.0,,,,
Pa6ak2B9jJ,5.0,Reject,5.33,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,6.0,4.0,,,,
173Pq3F31r,5.0,Reject,5.50,Accept (Poster),Accept,NO,0.0000,0.0000,8.0,8.0,4.0,2.0,,,
dIOYpj9K8P,6.0,Accept,6.67,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,8.0,6.0,,,,
FlcMckO6x5,5.0,Reject,6.00,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,8.0,4.0,6.0,,,
khHNHzRjMy,5.0,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,2.0,2.0,,,
qSak1Hjfdq,5.5,Reject,5.00,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,6.0,4.0,6.0,,,
9h2c2rMSY1,4.5,Reject,3.33,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,6.0,,,,
USyGD0eUod,6.0,Accept,6.00,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,8.0,4.0,,,,
zHdKaF3ZM7,4.5,Reject,7.20,Accept (Poster),Accept,NO,0.0000,0.0000,8.0,8.0,6.0,6.0,8.0,,
ZZFNyU3ZSo,4.5,Reject,4.67,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,6.0,,,,
VK5G3Ff4Ty,3.0,Reject,2.50,Reject,Reject,YES,0.0000,0.0000,2.0,6.0,0.0,2.0,,,
lSM6MtjQcM,5.5,Reject,5.50,Accept (Poster),Accept,NO,0.0000,0.0000,2.0,6.0,10.0,4.0,,,
r5Ii1GTEWj,2.0,Reject,2.00,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,2.0,2.0,,,
BGEdvJ35PV,5.5,Reject,3.33,Reject,Reject,YES,0.0000,0.0000,4.0,2.0,4.0,,,,
uXecy0nKiJ,5.0,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,2.0,6.0,6.0,,,
2za3iNkwXn,5.5,Reject,4.40,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,4.0,4.0,4.0,6.0,,
HA8vzzT6Ax,6.0,Accept,6.67,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,6.0,8.0,6.0,8.0,6.0,
e26MPyczN9,5.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,4.0,6.0,2.0,,
XHzrBDzKaX,5.0,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,4.0,8.0,4.0,4.0,,,
WgMZPsdJmC,2.0,Reject,0.50,Reject,Reject,YES,0.0000,0.0000,0.0,0.0,2.0,0.0,,,
4fm4Rc5fUK,6.0,Accept,4.67,Reject,Reject,NO,0.0000,0.0000,2.0,6.0,6.0,,,,
3V559xWIWc,6.0,Accept,4.50,Reject,Reject,NO,0.0000,0.0000,4.0,6.0,6.0,2.0,,,
ao7VBbvWIK,2.0,Reject,1.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,0.0,,,,,
36CzrZYEch,5.5,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,6.0,6.0,,,
TX4k7BF6aO,6.0,Accept,5.33,Accept (Poster),Accept,YES,0.0000,0.0000,4.0,4.0,8.0,,,,
1EdAn5gMVv,5.0,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,6.0,8.0,2.0,4.0,,,
c7OsKOOZo8,4.5,Reject,4.50,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,6.0,4.0,4.0,4.0,,,
wkVsKDnl4s,3.0,Reject,1.00,Reject,Reject,YES,0.0000,0.0000,2.0,0.0,2.0,0.0,,,
rzGEfYr2ZC,4.5,Reject,0.00,Reject,Reject,YES,0.0000,0.0000,0.0,0.0,0.0,,,,
ZBhZT307xx,5.5,Reject,3.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,4.0,2.0,4.0,2.0,,,
4S5x8yhJ5H,3.5,Reject,0.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,0.0,0.0,0.0,,,,
4Nsx2kZkex,2.0,Reject,1.00,Reject,Reject,YES,0.0000,0.0000,0.0,2.0,0.0,2.0,,,
DB2KJKFX0d,4.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,2.0,2.0,,,
ey7CXUBn1g,4.5,Reject,3.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,4.0,4.0,,,
mGeeRFToaW,5.0,Reject,5.20,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,2.0,4.0,8.0,6.0,,
v05SW2X3IC,5.0,Reject,5.33,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,6.0,4.0,,,,
HHYd4Pz5Lp,5.5,Reject,1.33,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,0.0,2.0,2.0,,,,
5qd7V5TNGV,4.5,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,2.0,8.0,,,
zftquoHTgS,5.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,8.0,2.0,4.0,2.0,,,
y7VeiCT7HG,4.0,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,4.0,2.0,2.0,4.0,,,
4nOZBufbLC,6.5,Accept,5.60,Accept (Poster),Accept,YES,0.0000,0.0000,4.0,6.0,6.0,4.0,8.0,,
ZF0xRAdsuY,6.0,Accept,7.50,Accept (Poster),Accept,YES,0.0000,0.0000,10.0,8.0,6.0,6.0,,,
0TmVqOpBbK,5.0,Reject,6.50,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,8.0,4.0,8.0,,,
jZcWBV3Pis,4.5,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,2.0,6.0,,,
Xn33bU71m4,3.0,Reject,1.33,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,0.0,,,,
FF9QVQduAu,5.0,Reject,5.00,Accept (Poster),Accept,NO,0.0000,0.0000,2.0,6.0,4.0,8.0,,,
cVX3VqO8BO,4.5,Reject,5.50,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,2.0,8.0,6.0,,,
GiItKTlJIB,3.5,Reject,3.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,4.0,2.0,4.0,,,
nzkObUsajY,4.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,2.0,4.0,6.0,4.0,,,
cSpjHOf04S,6.0,Accept,5.00,Accept (Poster),Accept,YES,0.0000,0.0000,2.0,4.0,8.0,6.0,,,
VbTLgEUocp,5.0,Reject,7.00,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,8.0,8.0,6.0,,,
zNH3Sf404X,3.5,Reject,1.33,Reject,Reject,YES,0.0000,0.0000,2.0,0.0,2.0,,,,
NIvqiJ8R4J,3.5,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,2.0,8.0,,,
r5jxDjYeO4,5.5,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,4.0,6.0,,,
XKLPlnfZzM,5.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,2.0,2.0,,,
3icvqeC1sA,5.5,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,4.0,6.0,,,
wSbVv6xaRr,4.0,Reject,4.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,4.0,4.0,4.0,,,,
YADyx3ieUX,3.0,Reject,1.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,0.0,2.0,0.0,2.0,,,
IvG90aRAL0,5.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,4.0,4.0,2.0,,
jJedqisfOt,5.0,Reject,5.00,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,2.0,6.0,6.0,,,
txiGUfI4yF,5.0,Reject,7.33,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,10.0,6.0,,,,
23Ea4fVGiI,3.0,Reject,0.67,Reject,Reject,YES,0.0000,0.0000,2.0,0.0,0.0,,,,
vGkXf8nvt9,4.0,Reject,4.67,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,4.0,,,,
v4bQPw4aTW,5.0,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,4.0,4.0,,,
liDUSnwUVP,3.5,Reject,0.00,Reject,Reject,YES,0.0000,0.0000,0.0,0.0,0.0,,,,
SkmkGKEZ1U,3.0,Reject,0.50,Reject,Reject,YES,0.0000,0.0000,0.0,0.0,2.0,0.0,,,
IFCUMN8Fp1,5.0,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,2.0,6.0,,,
OJupg4mDjS,5.5,Reject,7.00,Accept (Oral),Accept,NO,0.0000,0.0000,4.0,8.0,6.0,10.0,,,
opU91paIvZ,4.0,Reject,3.33,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,6.0,2.0,2.0,,,,
GiaF5cFIpI,5.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,4.0,2.0,,,
5SQo2E9Ujj,2.5,Reject,0.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0,,
dwgtYTuSaS,4.0,Reject,3.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,4.0,2.0,2.0,4.0,,,
c339hUw3cy,5.5,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,6.0,2.0,,,
N8ntZEb4Ap,4.0,Reject,2.33,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,0.0,2.0,2.0,4.0,4.0,
iaoAKDRAJQ,6.5,Accept,6.00,Accept (Poster),Accept,YES,0.0000,0.0000,8.0,4.0,6.0,6.0,,,
5H8kxW0Efk,6.0,Accept,4.00,Reject,Reject,NO,0.0000,0.0000,6.0,4.0,2.0,,,,
OuMNJoKJBQ,5.0,Reject,4.50,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,4.0,6.0,4.0,,,
SzXDuBN8M1,6.0,Accept,7.50,Accept (Oral),Accept,YES,0.0000,0.0000,8.0,8.0,6.0,8.0,,,
b6miYNcjag,5.5,Reject,4.67,Reject,Reject,YES,0.0000,0.0000,6.0,2.0,6.0,,,,
BzqkbJTsbq,4.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,4.0,2.0,4.0,4.0,,,
UESTP6dR1K,5.0,Reject,6.50,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,6.0,6.0,8.0,,,
bhPaXhWVKG,5.0,Reject,5.33,Reject,Reject,YES,0.0000,0.0000,6.0,6.0,4.0,,,,
1FCZ4f8dAY,6.0,Accept,7.00,Accept (Poster),Accept,YES,0.0000,0.0000,10.0,4.0,8.0,6.0,,,
TBsTStMK41,3.5,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,2.0,4.0,6.0,,
yBFXOZPESZ,4.5,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,4.0,6.0,4.0,2.0,4.0,,
j3htU5i01r,5.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,8.0,4.0,,,
R8y089OGoo,6.5,Accept,5.00,Accept (Poster),Accept,YES,0.0000,0.0000,4.0,4.0,6.0,6.0,,,
Q5SSA6IonA,5.0,Reject,5.00,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,4.0,6.0,,,
6RQsAQEUib,4.0,Reject,4.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,6.0,2.0,2.0,6.0,,,
heVn5cNfje,4.5,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,4.0,2.0,4.0,4.0,,,
CQ0U1wZYoy,6.0,Accept,4.00,Accept (Poster),Accept,YES,0.0000,0.0000,2.0,4.0,4.0,4.0,6.0,,
05hNleYOcG,4.5,Reject,2.50,Accept (Poster),Accept,NO,0.0000,0.0000,2.0,4.0,2.0,2.0,,,
70n4clRSTj,5.0,Reject,3.50,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,8.0,2.0,,,
blFpxJ3A08,3.0,Reject,1.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,2.0,0.0,0.0,,,
9X2NfyZpR2,5.0,Reject,3.00,Reject,Reject,YES,0.0000,0.0000,2.0,4.0,2.0,4.0,,,
QnuJR7qA3z,4.5,Reject,4.50,Reject,Reject,YES,0.0000,0.0000,6.0,6.0,2.0,4.0,,,
jLO4pSi5Pt,5.0,Reject,5.00,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,6.0,4.0,6.0,,,
iDki7djO2K,5.0,Reject,4.00,Reject,Reject,YES,0.0000,0.0000,4.0,4.0,4.0,4.0,,,
4Mvdn1m861,4.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,2.0,4.0,4.0,4.0,,,
Q6TymStAvS,5.0,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,2.0,2.0,6.0,4.0,,,
bm3rbtEMFj,6.0,Accept,5.00,Accept (Poster),Accept,YES,0.0000,0.0000,6.0,6.0,4.0,4.0,,,
Y9TgNFsNyP,4.5,Reject,5.50,Reject,Reject,YES,0.0000,0.0000,6.0,4.0,4.0,8.0,,,
Xpj0yeMhpz,5.5,Reject,7.00,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,6.0,8.0,10.0,,,
RDAhLHEHDm,4.5,Reject,6.50,Accept (Poster),Accept,NO,0.0000,0.0000,8.0,6.0,6.0,6.0,,,
ngfIm9aPsH,5.0,Reject,5.50,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,6.0,6.0,6.0,,,
IeNXtofK6T,5.5,Reject,3.50,Reject,Reject,YES,0.0000,0.0000,2.0,6.0,2.0,4.0,,,
mDuTDAK6KU,3.5,Reject,4.00,Withdrawn (treated as Reject),Reject,YES,0.0000,0.0000,2.0,8.0,2.0,4.0,,,
VmEkhV2yCX,5.0,Reject,5.00,Accept (Poster),Accept,NO,0.0000,0.0000,4.0,4.0,6.0,6.0,,,
FMjeC9Msws,7.0,Accept,7.50,Accept (Oral),Accept,YES,0.0000,0.0000,8.0,6.0,8.0,8.0,,,
7gLNA6nT5d,4.5,Reject,3.20,Reject,Reject,YES,0.0000,0.0000,2.0,4.0,6.0,2.0,2.0,,
5DpzzTPnJZ,4.5,Reject,5.00,Accept (Poster),Accept,NO,0.0000,0.0000,6.0,4.0,4.0,6.0,,,
